timestamp,sender,recipient,subject,size_bytes,attachment,spam_score,action,src_ip,category
2024-03-03 08:59:30,kcox@aceptech.local,jrivera@aceptech.local,Meeting Follow-up,31002,report.pdf,0.97,Delivered,10.10.50.7,Normal
2024-03-07 12:11:43,gbell@aceptech.local,sprice@aceptech.local,FYI,10490,None,0.89,Delivered,10.10.50.7,Normal
2024-03-21 09:47:14,lbrown@aceptech.local,sprice@aceptech.local,FYI,40340,invoice.xlsx,0.16,Delivered,10.10.50.7,Normal
2024-03-01 15:53:06,vparker@aceptech.local,kjones@aceptech.local,Please Review,31595,report.pdf,0.7,Delivered,10.10.50.7,Normal
2024-03-20 14:36:02,kgreen@aceptech.local,ucampbell@aceptech.local,Team Schedule,8052,report.pdf,0.25,Delivered,10.10.50.7,Normal
2024-03-07 10:54:57,hrobinson@aceptech.local,iwalker@aceptech.local,Quick Question,14227,None,0.77,Delivered,10.10.50.7,Normal
2024-03-25 12:48:51,qkelly@aceptech.local,hmurphy@aceptech.local,Q1 Report,48345,invoice.xlsx,0.63,Delivered,10.10.50.7,Normal
2024-03-19 11:32:21,iwalker@aceptech.local,kgreen@aceptech.local,Meeting Follow-up,37026,None,0.94,Delivered,10.10.50.7,Normal
2024-03-10 09:12:43,gbell@aceptech.local,ucampbell@aceptech.local,Quick Question,12497,None,0.29,Delivered,10.10.50.7,Normal
2024-03-29 15:29:55,ptaylor@aceptech.local,mwilson@aceptech.local,Team Schedule,49751,None,0.09,Delivered,10.10.50.7,Normal
2024-03-17 15:15:23,eharris@aceptech.local,qperez@aceptech.local,Project Update,23301,report.pdf,0.45,Delivered,10.10.50.7,Normal
2024-03-17 17:17:53,lbrown@aceptech.local,crogers@aceptech.local,Action Required,41384,None,1.05,Delivered,10.10.50.7,Normal
2024-03-24 11:26:27,amartin@aceptech.local,kjones@aceptech.local,Quick Question,34913,report.pdf,0.97,Delivered,10.10.50.7,Normal
2024-03-22 17:57:33,ecook@aceptech.local,jsmith@aceptech.local,Quick Question,17451,None,0.47,Delivered,10.10.50.7,Normal
2024-03-27 17:19:10,eharris@aceptech.local,lbrown@aceptech.local,Please Review,40059,invoice.xlsx,0.9,Delivered,10.10.50.7,Normal
2024-03-04 09:27:22,rroberts@aceptech.local,ptaylor@aceptech.local,Q1 Report,32960,None,1.06,Delivered,10.10.50.7,Normal
2024-03-01 16:50:03,lbrown@aceptech.local,kcox@aceptech.local,FYI,21400,None,1.41,Delivered,10.10.50.7,Normal
2024-03-22 11:37:57,glewis@aceptech.local,glewis@aceptech.local,Action Required,17752,None,0.57,Delivered,10.10.50.7,Normal
2024-03-11 11:15:51,tphillips@aceptech.local,glewis@aceptech.local,Team Schedule,17523,None,0.2,Delivered,10.10.50.7,Normal
2024-03-29 12:42:12,nwood@aceptech.local,vparker@aceptech.local,Q1 Report,6924,report.pdf,0.52,Delivered,10.10.50.7,Normal
2024-03-18 15:08:00,hrobinson@aceptech.local,crogers@aceptech.local,Action Required,15665,None,1.11,Delivered,10.10.50.7,Normal
2024-03-04 16:35:51,dlee@aceptech.local,rroberts@aceptech.local,Q1 Report,49927,invoice.xlsx,0.74,Delivered,10.10.50.7,Normal
2024-03-06 16:29:09,jscott@aceptech.local,amartin@aceptech.local,Team Schedule,34926,report.pdf,1.23,Delivered,10.10.50.7,Normal
2024-03-02 08:34:37,mwilson@aceptech.local,bmorris@aceptech.local,FYI,45448,report.pdf,0.1,Delivered,10.10.50.7,Normal
2024-03-08 14:50:25,nnelson@aceptech.local,ucampbell@aceptech.local,Quick Question,14676,None,0.7,Delivered,10.10.50.7,Normal
2024-03-04 11:59:06,fclark@aceptech.local,rroberts@aceptech.local,Team Schedule,16660,report.pdf,0.5,Delivered,10.10.50.7,Normal
2024-03-27 10:04:49,qkelly@aceptech.local,dlee@aceptech.local,Agenda for Tomorrow,11061,None,0.87,Delivered,10.10.50.7,Normal
2024-03-08 08:03:30,ibailey@aceptech.local,pmitchell@aceptech.local,Q1 Report,42955,invoice.xlsx,0.14,Delivered,10.10.50.7,Normal
2024-03-30 10:12:55,asanchez@aceptech.local,eharris@aceptech.local,Q1 Report,8600,None,0.34,Delivered,10.10.50.7,Normal
2024-03-17 12:23:03,mbaker@aceptech.local,dlee@aceptech.local,Project Update,37356,invoice.xlsx,0.47,Delivered,10.10.50.7,Normal
2024-03-14 17:42:07,eharris@aceptech.local,lward@aceptech.local,Action Required,25958,invoice.xlsx,0.66,Delivered,10.10.50.7,Normal
2024-03-13 09:58:26,cwhite@aceptech.local,mrichardson@aceptech.local,Quick Question,10423,None,0.45,Delivered,10.10.50.7,Normal
2024-03-29 12:36:07,dlee@aceptech.local,fclark@aceptech.local,Q1 Report,15605,report.pdf,1.31,Delivered,10.10.50.7,Normal
2024-03-03 10:33:57,xcollins@aceptech.local,jsmith@aceptech.local,Please Review,15723,None,0.42,Delivered,10.10.50.7,Normal
2024-03-25 11:56:46,cwhite@aceptech.local,qperez@aceptech.local,Q1 Report,14199,invoice.xlsx,0.86,Delivered,10.10.50.7,Normal
2024-03-09 17:10:43,lward@aceptech.local,rthompson@aceptech.local,Q1 Report,17207,None,1.07,Delivered,10.10.50.7,Normal
2024-03-21 15:54:30,kgreen@aceptech.local,bmorris@aceptech.local,FYI,9085,None,0.62,Delivered,10.10.50.7,Normal
2024-03-04 15:24:04,kgreen@aceptech.local,lbrown@aceptech.local,Quick Question,9666,None,1.08,Delivered,10.10.50.7,Normal
2024-03-26 13:53:24,hrobinson@aceptech.local,mbaker@aceptech.local,Q1 Report,14185,None,1.2,Delivered,10.10.50.7,Normal
2024-03-27 11:16:40,fclark@aceptech.local,tphillips@aceptech.local,Quick Question,49066,invoice.xlsx,1.3,Delivered,10.10.50.7,Normal
2024-03-01 08:56:53,kcox@aceptech.local,eharris@aceptech.local,Invoice Attached,29895,None,1.28,Delivered,10.10.50.7,Normal
2024-03-20 08:14:57,wevans@aceptech.local,kgreen@aceptech.local,Quick Question,19815,None,1.27,Delivered,10.10.50.7,Normal
2024-03-30 12:56:06,hmurphy@aceptech.local,dlee@aceptech.local,Project Update,6794,None,1.4,Delivered,10.10.50.7,Normal
2024-03-10 13:28:49,kcox@aceptech.local,amartin@aceptech.local,Agenda for Tomorrow,48117,None,0.74,Delivered,10.10.50.7,Normal
2024-03-15 12:33:33,kjones@aceptech.local,qkelly@aceptech.local,Action Required,37363,None,0.13,Delivered,10.10.50.7,Normal
2024-03-22 12:02:12,ptaylor@aceptech.local,mrichardson@aceptech.local,Team Schedule,7602,None,0.04,Delivered,10.10.50.7,Normal
2024-03-08 09:17:16,xcollins@aceptech.local,ladams@aceptech.local,Team Schedule,19183,None,0.14,Delivered,10.10.50.7,Normal
2024-03-25 15:45:44,rsanders@aceptech.local,pbrooks@aceptech.local,Please Review,23357,None,1.1,Delivered,10.10.50.7,Normal
2024-03-06 12:47:32,vparker@aceptech.local,kcox@aceptech.local,Q1 Report,38203,report.pdf,0.17,Delivered,10.10.50.7,Normal
2024-03-20 15:32:11,bmorris@aceptech.local,rsanders@aceptech.local,Meeting Follow-up,5648,None,0.8,Delivered,10.10.50.7,Normal
2024-03-14 15:21:26,cwhite@aceptech.local,vparker@aceptech.local,Quick Question,13945,None,1.0,Delivered,10.10.50.7,Normal
2024-03-11 14:21:32,ibailey@aceptech.local,iwalker@aceptech.local,Project Update,37014,invoice.xlsx,1.49,Delivered,10.10.50.7,Normal
2024-03-03 13:57:16,iwalker@aceptech.local,owatson@aceptech.local,Team Schedule,19477,None,1.04,Delivered,10.10.50.7,Normal
2024-03-14 17:48:08,pbrooks@aceptech.local,hmurphy@aceptech.local,Project Update,5895,None,1.45,Delivered,10.10.50.7,Normal
2024-03-13 12:49:44,mrichardson@aceptech.local,lward@aceptech.local,Action Required,40416,None,0.38,Delivered,10.10.50.7,Normal
2024-03-13 12:42:47,lbrown@aceptech.local,cwhite@aceptech.local,Meeting Follow-up,25210,None,0.55,Delivered,10.10.50.7,Normal
2024-03-22 09:23:46,asanchez@aceptech.local,dreed@aceptech.local,FYI,28546,None,1.28,Delivered,10.10.50.7,Normal
2024-03-22 15:05:11,yedwards@aceptech.local,hmurphy@aceptech.local,Quick Question,36634,None,1.46,Delivered,10.10.50.7,Normal
2024-03-06 10:46:09,hmurphy@aceptech.local,sprice@aceptech.local,Please Review,33053,None,1.37,Delivered,10.10.50.7,Normal
2024-03-06 15:32:58,pbrooks@aceptech.local,ibailey@aceptech.local,Agenda for Tomorrow,29030,None,1.03,Delivered,10.10.50.7,Normal
2024-03-27 09:40:52,lward@aceptech.local,hrobinson@aceptech.local,Q1 Report,44739,None,1.4,Delivered,10.10.50.7,Normal
2024-03-22 12:55:52,ptaylor@aceptech.local,wevans@aceptech.local,FYI,24390,None,0.39,Delivered,10.10.50.7,Normal
2024-03-16 08:43:20,fclark@aceptech.local,zstewart@aceptech.local,Q1 Report,22414,None,1.41,Delivered,10.10.50.7,Normal
2024-03-29 11:20:03,lbrown@aceptech.local,kgreen@aceptech.local,FYI,24616,None,0.08,Delivered,10.10.50.7,Normal
2024-03-14 14:48:59,ptaylor@aceptech.local,pmitchell@aceptech.local,Agenda for Tomorrow,48601,None,0.97,Delivered,10.10.50.7,Normal
2024-03-13 09:35:36,vparker@aceptech.local,vparker@aceptech.local,Project Update,17471,invoice.xlsx,0.36,Delivered,10.10.50.7,Normal
2024-03-17 15:29:13,yedwards@aceptech.local,pmitchell@aceptech.local,Q1 Report,17041,None,0.32,Delivered,10.10.50.7,Normal
2024-03-07 08:57:11,glewis@aceptech.local,rsanders@aceptech.local,Q1 Report,45302,None,0.27,Delivered,10.10.50.7,Normal
2024-03-22 16:32:17,lward@aceptech.local,zstewart@aceptech.local,Please Review,41723,None,1.31,Delivered,10.10.50.7,Normal
2024-03-01 13:50:06,ocarter@aceptech.local,qkelly@aceptech.local,Quick Question,41096,None,0.85,Delivered,10.10.50.7,Normal
2024-03-28 14:45:58,kgreen@aceptech.local,owatson@aceptech.local,Q1 Report,31984,report.pdf,0.92,Delivered,10.10.50.7,Normal
2024-03-11 12:05:54,mwilson@aceptech.local,gbell@aceptech.local,Project Update,49720,invoice.xlsx,0.13,Delivered,10.10.50.7,Normal
2024-03-02 11:07:06,dlee@aceptech.local,jscott@aceptech.local,Agenda for Tomorrow,13807,report.pdf,0.35,Delivered,10.10.50.7,Normal
2024-03-20 17:36:38,ibailey@aceptech.local,asanchez@aceptech.local,Q1 Report,24598,None,0.34,Delivered,10.10.50.7,Normal
2024-03-04 11:56:29,sprice@aceptech.local,lward@aceptech.local,Project Update,9004,None,0.83,Delivered,10.10.50.7,Normal
2024-03-27 08:12:11,pmitchell@aceptech.local,owatson@aceptech.local,Meeting Follow-up,25963,None,0.82,Delivered,10.10.50.7,Normal
2024-03-25 17:46:57,wevans@aceptech.local,zstewart@aceptech.local,Team Schedule,28049,None,0.9,Delivered,10.10.50.7,Normal
2024-03-22 12:28:10,ocarter@aceptech.local,eharris@aceptech.local,Please Review,49069,None,0.59,Delivered,10.10.50.7,Normal
2024-03-20 15:39:25,ecook@aceptech.local,iwalker@aceptech.local,Meeting Follow-up,48011,None,0.23,Delivered,10.10.50.7,Normal
2024-03-06 13:54:59,mrichardson@aceptech.local,cwhite@aceptech.local,Agenda for Tomorrow,37697,report.pdf,1.28,Delivered,10.10.50.7,Normal
2024-03-16 15:37:16,nwood@aceptech.local,mrichardson@aceptech.local,Quick Question,19658,None,1.27,Delivered,10.10.50.7,Normal
2024-03-09 12:16:23,mrichardson@aceptech.local,wevans@aceptech.local,Agenda for Tomorrow,24846,invoice.xlsx,0.35,Delivered,10.10.50.7,Normal
2024-03-03 08:28:59,cwhite@aceptech.local,lbrown@aceptech.local,Please Review,17002,report.pdf,0.01,Delivered,10.10.50.7,Normal
2024-03-26 08:45:56,crogers@aceptech.local,amartin@aceptech.local,Please Review,27209,None,1.34,Delivered,10.10.50.7,Normal
2024-03-08 08:03:19,nwood@aceptech.local,glewis@aceptech.local,Quick Question,10241,None,0.03,Delivered,10.10.50.7,Normal
2024-03-01 12:51:51,yedwards@aceptech.local,mrichardson@aceptech.local,Action Required,45549,None,0.69,Delivered,10.10.50.7,Normal
2024-03-17 17:59:10,ucampbell@aceptech.local,qkelly@aceptech.local,Please Review,31878,None,0.36,Delivered,10.10.50.7,Normal
2024-03-12 12:42:00,kcox@aceptech.local,lward@aceptech.local,Action Required,23942,None,1.23,Delivered,10.10.50.7,Normal
2024-03-21 09:46:50,dlee@aceptech.local,qperez@aceptech.local,Project Update,29052,None,1.06,Delivered,10.10.50.7,Normal
2024-03-04 09:51:19,ecook@aceptech.local,sturner@aceptech.local,Team Schedule,26525,None,0.41,Delivered,10.10.50.7,Normal
2024-03-17 14:56:30,kgreen@aceptech.local,rsanders@aceptech.local,FYI,13338,report.pdf,1.21,Delivered,10.10.50.7,Normal
2024-03-04 09:17:47,kgreen@aceptech.local,kgreen@aceptech.local,Meeting Follow-up,31063,None,0.37,Delivered,10.10.50.7,Normal
2024-03-09 10:00:58,ocarter@aceptech.local,bmorris@aceptech.local,FYI,47816,invoice.xlsx,0.47,Delivered,10.10.50.7,Normal
2024-03-25 12:59:50,hmurphy@aceptech.local,kgreen@aceptech.local,FYI,33749,report.pdf,1.44,Delivered,10.10.50.7,Normal
2024-03-09 10:06:36,jscott@aceptech.local,nnelson@aceptech.local,Agenda for Tomorrow,19986,None,0.1,Delivered,10.10.50.7,Normal
2024-03-06 09:33:01,bmorris@aceptech.local,ecook@aceptech.local,Invoice Attached,7648,invoice.xlsx,0.78,Delivered,10.10.50.7,Normal
2024-03-01 11:54:57,mbaker@aceptech.local,ladams@aceptech.local,Please Review,10801,None,0.78,Delivered,10.10.50.7,Normal
2024-03-11 09:55:34,zstewart@aceptech.local,lward@aceptech.local,Please Review,43568,None,0.65,Delivered,10.10.50.7,Normal
2024-03-11 08:29:14,glewis@aceptech.local,ptaylor@aceptech.local,Agenda for Tomorrow,35144,invoice.xlsx,0.74,Delivered,10.10.50.7,Normal
2024-03-21 08:08:59,iwalker@aceptech.local,owatson@aceptech.local,FYI,45623,report.pdf,0.09,Delivered,10.10.50.7,Normal
2024-03-07 11:03:18,ptaylor@aceptech.local,tphillips@aceptech.local,Action Required,16954,None,1.02,Delivered,10.10.50.7,Normal
2024-03-27 13:08:45,bmorris@aceptech.local,wevans@aceptech.local,FYI,37900,invoice.xlsx,0.34,Delivered,10.10.50.7,Normal
2024-03-11 13:18:07,ptaylor@aceptech.local,lward@aceptech.local,Invoice Attached,9564,None,0.25,Delivered,10.10.50.7,Normal
2024-03-20 11:22:52,dreed@aceptech.local,rroberts@aceptech.local,Quick Question,43030,report.pdf,1.01,Delivered,10.10.50.7,Normal
2024-03-02 15:00:55,mrichardson@aceptech.local,ibailey@aceptech.local,Please Review,48195,report.pdf,1.22,Delivered,10.10.50.7,Normal
2024-03-11 08:18:34,hmurphy@aceptech.local,mrichardson@aceptech.local,FYI,45886,None,0.61,Delivered,10.10.50.7,Normal
2024-03-21 08:55:44,sprice@aceptech.local,lward@aceptech.local,Agenda for Tomorrow,45247,None,0.5,Delivered,10.10.50.7,Normal
2024-03-09 08:30:24,jrivera@aceptech.local,ecook@aceptech.local,Action Required,8858,report.pdf,0.84,Delivered,10.10.50.7,Normal
2024-03-13 12:41:50,sturner@aceptech.local,sprice@aceptech.local,Please Review,43490,None,1.15,Delivered,10.10.50.7,Normal
2024-03-12 10:21:54,pmitchell@aceptech.local,qperez@aceptech.local,Action Required,13798,invoice.xlsx,0.12,Delivered,10.10.50.7,Normal
2024-03-12 13:06:37,sprice@aceptech.local,pbrooks@aceptech.local,Team Schedule,43383,None,1.04,Delivered,10.10.50.7,Normal
2024-03-13 11:11:35,qkelly@aceptech.local,crogers@aceptech.local,FYI,17854,None,1.02,Delivered,10.10.50.7,Normal
2024-03-07 12:20:59,owatson@aceptech.local,hmurphy@aceptech.local,FYI,26844,invoice.xlsx,1.37,Delivered,10.10.50.7,Normal
2024-03-26 16:09:09,ucampbell@aceptech.local,ibailey@aceptech.local,Q1 Report,34948,None,0.98,Delivered,10.10.50.7,Normal
2024-03-17 13:08:47,qkelly@aceptech.local,nwood@aceptech.local,Q1 Report,23493,None,0.33,Delivered,10.10.50.7,Normal
2024-03-29 10:41:44,ucampbell@aceptech.local,yedwards@aceptech.local,FYI,17980,None,0.64,Delivered,10.10.50.7,Normal
2024-03-16 12:31:06,lbrown@aceptech.local,vparker@aceptech.local,Please Review,24798,None,1.05,Delivered,10.10.50.7,Normal
2024-03-09 13:03:04,kcox@aceptech.local,pmitchell@aceptech.local,Action Required,44812,None,0.3,Delivered,10.10.50.7,Normal
2024-03-17 11:26:35,xcollins@aceptech.local,mrichardson@aceptech.local,Please Review,43652,None,1.03,Delivered,10.10.50.7,Normal
2024-03-28 10:22:36,hmurphy@aceptech.local,sprice@aceptech.local,Meeting Follow-up,19364,None,1.36,Delivered,10.10.50.7,Normal
2024-03-14 13:16:03,mbaker@aceptech.local,ecook@aceptech.local,FYI,27667,None,1.1,Delivered,10.10.50.7,Normal
2024-03-01 12:27:59,hrobinson@aceptech.local,rthompson@aceptech.local,Project Update,41065,invoice.xlsx,0.44,Delivered,10.10.50.7,Normal
2024-03-18 17:52:51,kcox@aceptech.local,lbrown@aceptech.local,Agenda for Tomorrow,43551,report.pdf,1.45,Delivered,10.10.50.7,Normal
2024-03-26 11:54:03,qkelly@aceptech.local,mbaker@aceptech.local,Agenda for Tomorrow,41512,None,0.27,Delivered,10.10.50.7,Normal
2024-03-12 15:48:28,vparker@aceptech.local,hmurphy@aceptech.local,Team Schedule,41993,None,0.47,Delivered,10.10.50.7,Normal
2024-03-12 13:50:23,ocarter@aceptech.local,kjones@aceptech.local,Please Review,41824,None,0.82,Delivered,10.10.50.7,Normal
2024-03-21 12:01:37,dreed@aceptech.local,crogers@aceptech.local,Quick Question,8190,None,1.01,Delivered,10.10.50.7,Normal
2024-03-11 17:53:13,lward@aceptech.local,rsanders@aceptech.local,Please Review,41818,invoice.xlsx,1.17,Delivered,10.10.50.7,Normal
2024-03-10 11:02:18,ladams@aceptech.local,ecook@aceptech.local,Team Schedule,46806,invoice.xlsx,1.45,Delivered,10.10.50.7,Normal
2024-03-28 15:04:37,jrivera@aceptech.local,sprice@aceptech.local,Q1 Report,25835,None,0.63,Delivered,10.10.50.7,Normal
2024-03-25 10:10:55,asanchez@aceptech.local,hrobinson@aceptech.local,Action Required,15483,None,0.22,Delivered,10.10.50.7,Normal
2024-03-12 10:27:31,nwood@aceptech.local,xcollins@aceptech.local,Project Update,41782,None,0.35,Delivered,10.10.50.7,Normal
2024-03-11 08:04:58,crogers@aceptech.local,rthompson@aceptech.local,Project Update,45638,None,1.43,Delivered,10.10.50.7,Normal
2024-03-22 09:58:00,gbell@aceptech.local,pbrooks@aceptech.local,Invoice Attached,42821,report.pdf,1.16,Delivered,10.10.50.7,Normal
2024-03-13 11:35:03,tphillips@aceptech.local,dlee@aceptech.local,FYI,5220,None,0.51,Delivered,10.10.50.7,Normal
2024-03-07 11:41:03,fclark@aceptech.local,vparker@aceptech.local,Team Schedule,23842,None,0.25,Delivered,10.10.50.7,Normal
2024-03-04 11:51:22,kcox@aceptech.local,lbrown@aceptech.local,Invoice Attached,46606,None,1.09,Delivered,10.10.50.7,Normal
2024-03-07 08:44:02,hmurphy@aceptech.local,nnelson@aceptech.local,Team Schedule,17955,invoice.xlsx,1.42,Delivered,10.10.50.7,Normal
2024-03-17 14:36:33,vparker@aceptech.local,rroberts@aceptech.local,Action Required,13539,None,1.08,Delivered,10.10.50.7,Normal
2024-03-21 16:42:03,kgreen@aceptech.local,ucampbell@aceptech.local,Please Review,12599,report.pdf,1.0,Delivered,10.10.50.7,Normal
2024-03-13 10:26:53,wevans@aceptech.local,hmurphy@aceptech.local,Action Required,28005,invoice.xlsx,0.21,Delivered,10.10.50.7,Normal
2024-03-19 13:40:29,fmorgan@aceptech.local,fmorgan@aceptech.local,Meeting Follow-up,34564,None,0.85,Delivered,10.10.50.7,Normal
2024-03-21 14:13:44,jscott@aceptech.local,glewis@aceptech.local,Quick Question,38735,report.pdf,0.7,Delivered,10.10.50.7,Normal
2024-03-14 12:51:24,fmorgan@aceptech.local,eharris@aceptech.local,Invoice Attached,42953,report.pdf,1.19,Delivered,10.10.50.7,Normal
2024-03-16 16:56:54,ucampbell@aceptech.local,rthompson@aceptech.local,Invoice Attached,25244,invoice.xlsx,0.61,Delivered,10.10.50.7,Normal
2024-03-12 12:00:25,ibailey@aceptech.local,gbell@aceptech.local,Invoice Attached,12703,report.pdf,1.0,Delivered,10.10.50.7,Normal
2024-03-17 09:36:09,dlee@aceptech.local,kcox@aceptech.local,Action Required,17681,report.pdf,1.31,Delivered,10.10.50.7,Normal
2024-03-14 13:23:23,qperez@aceptech.local,owatson@aceptech.local,Action Required,22127,None,1.33,Delivered,10.10.50.7,Normal
2024-03-12 14:39:07,ocarter@aceptech.local,ptaylor@aceptech.local,Invoice Attached,31141,None,1.28,Delivered,10.10.50.7,Normal
2024-03-27 14:55:38,hrobinson@aceptech.local,yedwards@aceptech.local,Q1 Report,28297,None,0.7,Delivered,10.10.50.7,Normal
2024-03-01 13:58:58,mbaker@aceptech.local,nwood@aceptech.local,Agenda for Tomorrow,37512,invoice.xlsx,0.38,Delivered,10.10.50.7,Normal
2024-03-24 09:10:27,lbrown@aceptech.local,ucampbell@aceptech.local,Agenda for Tomorrow,21054,None,1.11,Delivered,10.10.50.7,Normal
2024-03-30 12:10:49,glewis@aceptech.local,ladams@aceptech.local,Please Review,10885,None,0.93,Delivered,10.10.50.7,Normal
2024-03-05 14:23:59,cwhite@aceptech.local,kjones@aceptech.local,Project Update,38072,report.pdf,0.93,Delivered,10.10.50.7,Normal
2024-03-20 15:59:59,mbaker@aceptech.local,bmorris@aceptech.local,Action Required,41454,invoice.xlsx,0.23,Delivered,10.10.50.7,Normal
2024-03-01 09:15:43,crogers@aceptech.local,pbrooks@aceptech.local,Invoice Attached,37309,None,1.23,Delivered,10.10.50.7,Normal
2024-03-05 14:55:21,glewis@aceptech.local,crogers@aceptech.local,Please Review,33082,invoice.xlsx,0.32,Delivered,10.10.50.7,Normal
2024-03-15 14:13:32,hrobinson@aceptech.local,lward@aceptech.local,Please Review,27444,report.pdf,1.11,Delivered,10.10.50.7,Normal
2024-03-01 09:37:00,ibailey@aceptech.local,sturner@aceptech.local,Project Update,43038,report.pdf,1.26,Delivered,10.10.50.7,Normal
2024-03-18 13:24:01,ibailey@aceptech.local,rthompson@aceptech.local,Agenda for Tomorrow,9742,invoice.xlsx,1.32,Delivered,10.10.50.7,Normal
2024-03-15 10:32:55,hrobinson@aceptech.local,jrivera@aceptech.local,Project Update,23151,invoice.xlsx,1.31,Delivered,10.10.50.7,Normal
2024-03-18 11:53:40,rsanders@aceptech.local,ocarter@aceptech.local,Meeting Follow-up,23883,None,1.15,Delivered,10.10.50.7,Normal
2024-03-23 10:18:36,ocarter@aceptech.local,pmitchell@aceptech.local,FYI,20234,None,1.08,Delivered,10.10.50.7,Normal
